sight,title,content
綠島,“Green Land 解放你自己”,"
在繁忙的生活裡，不妨抽出一些時間，出來散散心。在這綠色的小島，能使人忘記煩惱，到處都有一望無際的海，使人心曠神怡。綠島很美，很安靜，沒有太多的人，能讓人靜靜的沉澱身心。綠島給人的第一印象就是監獄，但現在這裡的監獄一點也不可怕了，大多都已不再使用，所以放心，若你很好奇，有些是可以開放參觀的。綠島當地還有台灣少有的海底溫泉--朝日溫泉，水是鹹的ㄛ！建議大家可以在清晨的時後前往泡湯，因為它是少有的露天望海溫泉，可以邊泡湯邊欣賞海景，因此晚上去你可能看不到任何東西，只能吹吹海風而已。若你喜歡浮淺，觀賞海底世界，綠島是一個不錯的地方ㄛ，而且花費不貴！！另外，在夜間還人觀賞到梅花鹿呢，但你自己前往可能會找不到，請找當地人帶你去一看究竟吧！並請他們告訴你一些綠島的故事！綠島還有一個很美的仙境，綠島燈塔，到綠島一定要走一回！！建議大家可以選擇在3-4月的時後前往，天氣涼爽，又不會太熱，重要的是沒有颱風會打斷你的行程！！
"
綠島,“點燃青春的島嶼”,"
綠島，位於台東縣外海，有火燒島之稱，是台灣第四大附屬島，擁有世界聞名的海底溫泉，在大海、藍天下享受泡湯樂趣；島上四周佈滿美麗的珊瑚，自然的海底景觀，是潛水者的天堂。
"
綠島,“移民至綠島”,"
因為現在的我生活在綠島，我可以每天到海邊散步，看看大海，天氣好時，大海的顏色很美，而且海邊會閃閃發光，像是一個藍寶石一樣。而綠島有山長滿了綠綠的樹，每天我會帶著我的愛犬到山上跑步，沒有太多的人車，山上很安靜，只聽得見蟲鳴鳥叫，很舒服! 有時還會與野生動物不期而遇，所以沒事的時候還我常常拿著相機到處拍照，綠島的生態很豐富，有很多特殊的昆蟲、動物，另外還想推薦給大家，綠島的海底世界，在台灣如果要浮潛或潛水，如果沒有來綠島就太可惜了喔!!!
"
綠島,“夏天的綠島 夏夜的涼風”,"
夏天的綠島熱到爆 但晚上的涼風 找個路邊的行人椅躺著看星星 或是騎著機車環島吹著海風 去看野生鹿 泡海底溫泉 或是吃羊肉爐 都讓人很想再回去綠島一次
"
台東鐵道藝術村,“充滿希望”,"
整個鐵道藝術村一直到鐵花村，都掛著滿～～～滿的彩繪天燈，是個殺相機記憶體的好地方！象徵希望的天燈，讓遊客拍著拍著，都感覺到幸福洋溢著。
"
台東鐵道藝術村,“規劃的活動很有趣”,"
這次去剛好遇上熱氣球藝術節，和鐵道街頭表演；不論是街道熱氣球的布置與市集結合繪畫熱氣球的活動都很好玩也很有趣，街道的動線規劃也很好走，垃圾桶的位置放置適當讓鐵道藝術村保持得很整潔，這次玩得很開心。
"
台東鐵道藝術村,“越夜越美麗的藝術村”,"
久聞的鐵道藝術村到了目的地發現晚上更美麗旁邊搭配著熱氣球燈光美氣氛佳來時正好是周末又有樂團的表演增添得熱鬧的氛圍路邊又有藝術品創作的攤位可以好好欣賞作品也有餐點供餐是休閒停下腳步的好地方
"
台東鐵道藝術村,“給台東的原住民文創一個加油吧”,"
給台東的原住民文創一個加油吧一個將原本的鐵路經過台東市中心的地區，改造成一個屬於台東，一個給原住民文創發揮的好地方，如果對原住民的圖騰、彩繪、或織布等有興趣的朋友，一定去看看的好地方
"
台東鐵道藝術村,“非常適合小孩”,"
園區內有火車可看,小孩很喜歡.跑跑跳跳不用太過擔心,且周邊停車還算方便,園區內有很多可以看的東西,寓教於樂,非常適合帶孩子前往.
"
台東鐵道藝術村,“來台東必逛景點”,"
來台東必逛景點不管白天的 人文風景或晚上的裝置藝術都是不能錯過必拍的景致還有周末假日還有藝人參加演出的唱歌,花個100點一杯飲料舒舒服服的聽著優雅好聽的音樂,真是愜意的周末假期
"
台東鐵道藝術村,“天雨路滑咚咚咚騎鐵馬”,"
這是台東鐵馬行的起點，而且是容易的起點，但是下雨的話，非常容易滑倒，要特別的小心。除此之外，一路上的景色很不錯!
"
台東鐵道藝術村,“豐富在地人的生活”,"
這裡是由作家徐璐歌手胡德夫等文人藝術家們規劃完成的藝術村 , 每星期有不同的樂團或知名歌手來表演或演唱 , 週六下午便開始有市集和街頭藝人表演 , 週邊還有獨創的手工作品展售以及在地人用當地的蔬果做成的手工食品 ,例如米冰淇淋沒吃過吧!在這裡 讓你有吃有拿還有人文氣息薰陶 , 在台東職得一遊的所在
"
台東鐵道藝術村,“火車頭~”,"
當我們踏進園區~懷疑了一下....怎麼沒東西呢???但有鐵軌...往前一看，只有一臺火車，所以沒東西了嗎???或許吧!我們看了好久，也看不出哪裡有東西，後來朋友說~應該是在整修吧!所以都沒有東西，但一臺火車和鐵軌也讓我們拍了很久，只是~等它整修來會比較好吧!
"
台東鐵道藝術村,“適合拍照的去處”,"
當天剛好是麥德姆颱風過境後,所以鐵道園區圍著但還是能進入拜訪.園區內有許多熱氣球裝飾,很適合拍照,這些裝飾似乎告訴旅人別忘了參加鹿野熱氣球嘉年華,這幾年成為到訪台東必訪之處
"
台東鐵道藝術村,“很熱鬧跟創意地方”,"
真的很熱鬧，很多年輕人聚在那唱歌，樂團表演比賽，好多小熱氣球，秒殺大家照相，我家弟弟說整個熱氣球佈置是他朋友設計，好有才藝，市集也很有創意，值得一逛
"
台東鐵道藝術村,“休閒逛逛小市集”,"
來這裡可以見到一些手工作品,但是因為我們帶小朋友來就不適合,因為小朋友對此物無興趣,不知道是否手做關係,東西不便宜.建議晚上來才不會熱.又悶.
"
台東鐵道藝術村,"“設施雖已不再使用,卻有另一種發思古幽情的感受!”","
這邊是過去的台東火車站,也是台東舊市區發展的原點,在它還在服役的歲月中,我相信有許多朋友跟我一樣,曾在這裡上演溫馨接送情,也在它的最後歲月裡有機會體驗從現在的台東火車站倒車進站(若你是搭乘南迴鐵路往返台東的朋友,應該會有相同的記憶),站在火車已不再駛入的月台上,看見在台東歷史發展上見證了許多事件的窄軌光華號列車,靜靜的做出最後的貢獻時,是否給人有種人去樓空的失落感呢?現在這裡附近也有電影院,也有許多西部有的東西,但是那種期待火車進站的感覺已經沒有了,倒是可以從這裡想想過往東部(尤其是台東)開拓的時候的辛苦歲月,我想這也是這裡還能保存下來的最大原因吧?漫步在車站到舊車站改建的步道上,我覺得是一種引人發思古之幽情的特殊感覺!!
"
台東鐵道藝術村,“期待完工 嶄現新風貌”,"
近日來台東舊火車站 要結合周邊景點 創造嶄新的新亮點，期許完工後能夠結合原有人文風貌又開闢出不同的新風貌！！！
"
台東鐵道藝術村,“悠閒火車站”,"
遊完山，乘坐客運回到台東的市中心。巴士總站，亦是以前的鐵路總站。以前的舊站位於市中心，非常之方便，也是台灣環島鐵路的起點 (因為舊站的編號是001)。至從南迴線通車後，台灣鐵路局於2001年把台東位於市區的掘頭車站廢除，就荒廢成這一個樣子。現在，這一個舊車站，算是台東市區的一個重要景點，雖然有少少滿目瘡痍，有少少頹垣敗瓦的感覺，但現在卻是台東旅遊服務中心的所在地，也是一個讓台東年青人表演所長的地方，這兒，人人都稱她為《台東舊站》但這地方另有一個名字，叫做《鐵道藝術村》。甚麼藝術及表演就沒有看到了，我們一入舊站，便朝著車站的一片大草地，盡情的享受綠油油的大地，也好讓小朋友安全地到處跑跑走走。園中的舊鐵道，舊車站設施，雖然不完整，但也算是完全地保存下來，當中，最吸引我的就是那個光復號的舊火車箱及可以近距離在火車轉盤上跳跳玩玩。舊的火車道，依然可以直接通往現在的台東車站，但昔日的路軌已經拆除，現在只是環市的鐵馬道 (單車徑)的其中一段。我們在這一大片綠油油的草地上休息好一段時間。近黃昏，蚊子也出現了，不得不離開，找另一個地方看看坐坐。
"
台東鐵道藝術村,“美麗的步道”,"
走在鐵道藝術村的步道上真是個美麗又令人動容的經驗，台東滿溢出來的人文氣息為我晚冬的環島之旅寫下難以忘懷的懷念，久久無法忘懷！
"
台東鐵道藝術村,“很棒的fu”,"
很喜歡在台東的每一刻，尤其是在鐵道村，這裡的夜晚有點像是在台北的PUB，因為有歌手駐唱，也能輕鬆坐在草地上，跟朋友聊聊天，看著天上的星星。
"
台東鐵道藝術村,“東部鐵道迷的好選擇”,"
在台灣西部有不少地方可以讓人體驗到鐵道以及火車，像是彰化、高雄等等都有，但是東部也有台東鐵道藝術村，不只單純的火車，還多了些藝術的包裝
"
台東鐵道藝術村,“保留下美好的印記”,"
將舊有的火車站完整的保留下來,除了作為歷史的印記外,還提供給當地人散步騎車或外地來的旅客一個可以攝影探幽的好地方
"
台東鐵道藝術村,“寧靜休閒的好地方”,"
完整的保留舊火車站的設備,利用寬闊的園區加上許多藝術品的陳列讓在地的居民或遠道的旅客可以悠閒地散步或騎車的好地方
"
台東鐵道藝術村,“歷史、藝術、休閒合一的月台”,"
沿著木棧道行走，觸目所及盡是開闊的綠色草地，筆直的鐵軌向前延伸、交錯、再向前。月臺寧靜無聲，少了上下車旅客的人聲鼎沸，偌大的車站以無聲取代過往繁華，充滿懷舊的氛圍。鐵軌上，光華號靜靜地停在時間凝結的那一刻，這裡是已經停止營運的臺東舊站，也是臺東鐵道藝術村。
"
台東兒童故事館,“許多小朋友的藏書”,"
此次的旅遊我們屬於比較free的方式，有計畫但卻不一定要按照計畫。來到了兒童故事館，發現在一個很大的滑梯，小孩子好像看到什麼似的，往滑梯衝去玩得不亦樂乎，傍著大樹蓋起的大樹屋也很特別。玩累了可以到故事館裡去享受書的饗宴，真的很適合大小朋友一同到訪。
"
台東兒童故事館,"“超級棒的一個地方,一定要來訪！”","
孩子們在大型溜滑梯和樹屋就玩得滿頭大汗不想離開,就給他們玩個夠吧,再進去室內看看書,坐著安靜下來,室內乾淨也安靜,雖然有大人小孩,但是大家都很安靜的享受這片刻的寧靜,我們全家都非常喜歡這裡！
"
台東兒童故事館,“樹屋滑梯小朋友的最愛”,"
大溜滑梯和樹屋鑽來鑽去。每個小朋友很享受。日式建築的圖書館，小朋友只顧玩都沒有人走進圖書館內看書呢!真是的。因為去的這天天氣还是沒有很好，手機拍的照片都沒有很好看。這非常適合溜小孩喔!
"
台東兒童故事館,“台東爸媽們假日最愛的小祕密景點”,"
這裡是台東爸媽們假日最愛的小祕密景點，因為有許多小朋友最愛的遊樂器材之外，讓小朋友們假日有個休閒放鬆的好地點，周遭還有一家海風咖啡廳，非常美麗的鄉村風格，以及一家 吉串燒日式料理店，都是假日大排長龍好店呢!!!
"
台東兒童故事館,“氣氛佳”,"
藏書不多，但最吸引人的是建築物本身及環境氛圍，有固定時間會有說故事的志工，裡面也有一些漫畫可以閱讀，相當適合年齡比較小的朋友到訪，可惜的是書都比較舊一些。
"
台東兒童故事館,“夏天也可以很涼爽”,"
大榕樹遮蔽了陽光，樹蔭下總是微風徐徐～在草地上吹泡泡，也不會曬傷～ 大溜滑梯是孩子的最愛，五月時溜滑梯旁的芒果樹會結芒果． 故事館裡的故事書，更是讓小孩可以待上好一陣子，假日還有大哥哥姊姊說故事～ 超棒
"
台東兒童故事館,“全家消暑好去處”,"
太熱走不動來這裡吹冷氣看書準沒錯,故事書,百科書,漫畫書百百種,我就是在這裡把全套""灌籃高手""31集看完,讚!不過廁所在外面,跟書屋& 溜滑梯共用,所以廁所很髒,很噁,感覺沒人清潔~
"
台東兒童故事館,“特色溜滑梯名列台灣九大之一”,"
正遇台東最熱的一天，38度，這水泥的溜滑梯真的很燙屁股，不過館內有提供廁所，閱書室，可能是平常日到訪，只有我們一組客人，所以館方還特地開燈，開電風扇，館內書籍非常多，童書，繪本，連成套漫畫都有，剛好可以避暑一下，不過戶外的小黑蚊也是超級多，一下就變成紅豆冰，所以防蚊措施不可少，溜滑梯寬度可以讓一家四口都滑下來，而且爬上去的坡度還好，所以光是這個設施就可以玩半小時之久，館內也有提供冰水及熱水，不過沒遇到星期六的說故事時間，只好自己來表演一下，這景點算是市區中小朋友與大人短暫休息的地方
"
台東海濱公園,“小孩跑跳的好地方”,"
小朋友在這很開心，而且這二天在這裡都可以看到很多的軍用飛機，天氣好這裡拍照效東也很不錯的。適合全家大小在這裡散步又可以看海，真的不錯的一個點且離兒童故事館很近喔!
"
台東海濱公園,“是情侶也是小朋友的最愛”,"
與台東森林公園相接，綿延的乾淨海岸是適合給小朋友玩水的地方，一個下午可以就這麼輕鬆的消磨。園區內的國際地標景點是另外一個很特別的亮點，仔細去觀賞其特殊的藤編屋頂和整個結構，會發現真的是非常有特色的一項大型藝術作品，晚上搭配燈光，很有浪漫的氣氛，適合情侶到此走走。
"
台東海濱公園,“漂亮的海灣旁還有超好吃的黃記蔥油餅”,"
木頭步道如果不想讓鞋子進沙的旅客們可走，想在貼近大自然更近海洋的人就直接與海風海浪對話吧！乾淨方便停車，走累了旁邊就有超超有香的黃記蔥油餅可享用喔！雖然要排隊，但速度很快。
"
台東海濱公園,“一望無際...”,"
看著一望無際的大海，很舒服~雖然這天風超級大，整個是風飛沙，但這海岸線很棒，只是...步行到前面一點，整個鞋子裡都是沙子啦~建議可以選擇一天天氣比較好時前往，不然看海還是一片灰灰的...
"
台東海濱公園,“太平洋的大門”,"
即使是步行，從市區出發也僅僅花費不到十分鐘時間的台東海濱公園，是所有造訪台東市的人親近大海最方便的地方。買齊了台東著名的小吃以後，坐在長堤上，一面吹著海風、聽著浪聲，一面享用美食，真的是人生一大享受。若是在晴朗的夜晚，堤上熄燈以後，甚至可以看見空中若隱若現的銀河。可惜的是，由於管理單位配置的人力似乎十分不足，因此在環境的清潔度上較為差強人意，海灘上常有許多垃圾。另外，此處常有流浪狗聚集，雖然有規劃腳踏車道，但仍然需要注意，若是在晚上或是落單的時候，最好隨身攜帶折傘防身。
"
台東海濱公園,“日出　早安太陽”,"
想看曙光嗎？到了台東一定要記得起個大早去海濱公園走走從天濛濛亮聽著浪聲見太陽自海平面緩緩升起那瞬間是讓人感動的
"
台東海濱公園,“一望無際的分色大海！”,"
離台東市區很近，風景壯闊，一望無際的分色大海！可到「國際地標」登高望海，遼闊的海景令人流連忘返！晚上打燈後更是特別～
"
台東海濱公園,“看海的好地方”,"
距離台東市區很近，10分鐘以內就可以到達建議是傍晚再去因為那裏很寬廣但沒什麼遮蔽物晚上國際地標會點起燈 很漂亮喔
"
台東海濱公園,“看海的地方”,"
在台東市區逛久了不免又想念起海洋的模樣,還好濱海公園不遠,隨時都能與海洋親近,累了可以坐在公園一旁的階梯觀浪,看著海浪拍打,聽濤,或是漫步在公園的步道,欣賞著太平洋的美景,十分愜意
"
台東海濱公園,“看海去”,"
不建議太陽大去,因為紫外線超強,清晨或者傍晚比較佳,因為熱又悶,如果太陽沒有很大,吹著海峰會趕人置身國外的感覺,舒服
"
台東海濱公園,“國際地標”,"
漫步完森林公園，我們回到海濱公園看看海。在這一個公園的中央，有一個竹製的巨球，這巨球叫做《國際地標》。很精心的設計，整個球，完完全全只是用竹用籐搪建，在外觀，這一個球充滿了時尚感，在內看，這是傳統中國的籐藝。晚上看，加上了燈光的特別效果，顯得這國際地標更加之美麗。看海，聊天，小朋友又投訴了.....而且入夜後的海邊風很大，我們決定前往下一站，食晚飯。
"
台東海濱公園,“果然是國際地標”,"
國際地標是個與當地融為一體的公共藝術，造型也相當的獲取遊客的目光，與家人一同到這邊來是個不錯的選擇，不同的時分來這邊旅遊會有不同的景色。
"
台東海濱公園,“現場跟拍起來的照片一樣美!”,"
琵琶湖很美!像沼澤一般的樹林.再搭上乾淨透徹得湖水.看的到湖裡游動的魚.水草跟湖底的石頭.因為禁止垂釣.湖裡滿是魚.走在公園樹蔭裡.盡頭就是太平洋.很是壯觀.我想要再去一次.
"
台東海濱公園,“造型美麗的涼亭”,"
位於台東市內，僻臨森林公園。為一沙灘海岸，可欣賞太平洋美景。可於台通森林遊玩後順道前往參觀。遮陽的涼亭不多，需注意避免中暑。
"
台東海濱公園,“臺東獨特的人文、歷史與自然景觀”,"
豎立在臺東海濱公園的國際地標，融合地景與公共藝術，標誌臺東獨特的人文、歷史與自然景觀，獨樹一格的藤編屋頂造型讓人眼睛一亮。國際地標靜靜佇立海岸，白天，它迎接清晨的第一道曙光，夜晚，暈黃燈光照耀，輝煌燦爛，彷彿期盼著世界的眼光。
"
台東海濱公園,“很棒”,"
這裏很棒,很適合放鬆心情,享受海風的吹拂。附近的大排檔也是一大亮點。如果你不趕時間,那就來這玩一玩吧。
"
小野柳,“小野柳風景區及夜遊活動”,"
小野柳顧名思義是野柳的縮小版，除了風景迷人之外，夜晚更有“替寄居蟹找個家”的活動，有專業的解說員帶領及解說，讓遊客能更了解小野柳的生態
"
小野柳,“近距離在市區就可以親近海洋”,"
遊客服務中心態度親切，連旅遊中因為幼兒睡著，需要休憩的場所也提供服務，還可以讓手機族充電。站在沿岸即可清晰看見海中生物，讓孩子雀躍不已
"
小野柳,“搭船要去綠島前，可以逛逛的好景點”,"
如果要搭船要去綠島前，開船時間還沒到，又不能去太遠的地方時，這裡是可以逛逛的好景點，因為走路約20mins裡即可到達，也可經過富岡漁港，去吃海鮮大餐一頓喔
"
小野柳,“奇特的岩石”,"
位於海邊公路11號的一側。因為有很多的樓梯，所以不適合身體障礙的人前往。因為風力侵蝕岩石，所以有許多不同的奇特造型岩石。請注意，雖然這不是一個非常美麗的地方，但仍需要收遊客停車場費。
"
小野柳,“天然雕刻公園”,"
小野柳緊鄰富岡漁港，因造型多變的海蝕景觀酷似北海岸的野柳，因此得名，這裡有各種景象綺麗的奇岩怪石，如單斜脊、蜂窩岩、龜陣岩、豆腐岩、蕈狀岩等等，宛如一座天然雕刻公園。天氣晴朗時，自小野柳遙望東邊，還能清楚看見32公里之外的綠島。
"
小野柳,“小野柳”,"
台東不錯景點,對面有一大民宿可以從民宿眺望大海,也有好吃不貴的海鮮可用.港口可搭船到綠島.住那晚上飛機聲多,建議白天可以去小野柳玩一玩附近順便繞繞吃吃海產,
"
月光小棧,“寧靜的咖啡館”,"
這裡非常寧靜，我剛引擎熄火下車時，以為自己耳朵聽不聲音了。這裡有的可以俯瞰整個台東海岸視野，內不定時有展覽，可以洗滌身心靈。
"
月光小棧,“夜景太美了!”,"
離市區很近，開車上去30分鐘內可到達，惟路上有一段沒有路燈要小心。可以看到一大片台東的夜景，餐點一般般就是一些泡麵跟炸物，有低消，但整體上值得一去!
"
月光小棧,“很喜歡那氛圍”,"
超喜歡月光小棧的氛圍，還有女巫咖啡廳，裡面的色調好美麗，廚房一直傳出來香香的味道，有買甜點還有咖啡，點一份在戶外的桌子上享用，看著遠方的海，好不愜意的下午阿~~~
"
月光小棧,“一個會讓你身心靈全部放鬆的地方”,"
第一次會上月光小棧是因為覺得名字很浪漫,在還沒到月光之前,就被路旁的大樹所製造出來的綠茵道給感動不已,到了月光,被她的美不勝收的海景給驚艷住,除了有很舒服的觀景環境和簡單輕鬆飲料外,還有很多展覽可以充實自己的藝術品味,是我在台東最喜歡的景點之一,很舒服!!
"
月光小棧,“古樸寧靜之地”,"
來到都蘭最常引起大家討論的地點就是這裡了平價個咖啡茶飲美麗的風景以及古樸的原住民音樂彷彿帶你到了一個美麗的森林國度享受大自然以及美麗的都蘭海灣的同時讓您的心靈在這一刻得到了昇華
"
月光小棧,“時間與太平洋海岸一起靜止了”,"
沿著山坡路上山，迎面而來的是山腰中令人窒息的太平洋海景，非都市的下午，與咖啡和狗在月光小棧，時間彷彿靜止了。
"
月光小棧,“藝文展覽家咖啡”,"
位於都蘭山上的舊林務站保留著純樸的木製建築不定時的展出各類藝文展覽,美麗的園區種滿各類熱帶植物,坐在草坪上的陽傘下品嘗著精緻的下午茶眺望著太平洋享受片刻悠閒時光
"
月光小棧,“一股創作、文化的滋味等著遊客來品嘗”,"
位在阿美族聖山都蘭山腰的月光小棧，是金馬影片《月光下我記得》的拍攝場景。典雅日式風格的木造建築物與充滿藝術氣息的女妖藝廊，除了遠眺太平洋左岸的湛藍，月光下伴隨婆娑樹影的咖啡香，這裡更有一股創作、文化的滋味等著遊客來品嘗。
"
鐵花村音樂聚落,“幸福的邂逅”,"
這晚非常幸運聽到昊恩的現場演唱，因為探班，所以也有幸浸淫在巴奈天籟般的歌聲中。幸福也不過如此：輕鬆的夜、無壓力的享受、風趣的演出。Unforgettable！
"
鐵花村音樂聚落,“台東不可錯過的音樂聚落”,"
當假日周末來到台東時，三五好友用過晚餐，最不可錯的好地方，就是台東的鐵花村音樂聚落，固定請原住民歌手駐點表演，週邊還有許多原住民風格的商品販售，也可以在廣場上點杯小酒，傾聽它們的心靈之歌。
"
鐵花村音樂聚落,“台東原創音樂”,"
很舒服的空間還有台東原創音樂及市集, 來到台東一定要到鐵花村走走. 星期三還有唱作聚家歡迎素人音樂人參與, 像個大家庭.
"
知本溫泉,“很棒的溫泉，泡再多次都不膩”,"
超滑膩的美人湯，讓人泡再多次也不厭倦的好溫泉，尤其是知本有好山，去山上或森林遊樂區走到出汗後，再回來泡湯，更是讓人放鬆。
"
知本溫泉,“溫泉浴洗澡堂，順便煮雞蛋”,"
以前 知本是個美麗的地方，它的美麗源自於山區瞭望與燈火點點，但已經沒落的一段時間，沒有昔日的純樸與自然感。總之，對於我的記憶來說，想停留在以前的時候，偶爾去看看也不錯。
"
知本溫泉,"“想要體驗與西部溫泉不同之處的人,可以試試看!”","
我第一次聽說知本溫泉區,是聽到出身台東的某位沈姓原住民歌手在自己寫的歌曲裡面提到去這裡洗溫泉可以讓你心情快活,所以在聽過這首歌跟在職場上接觸過某些東部出身的朋友後,在2003年第一次由高雄搭乘南迴鐵路的火車一路體驗山跟海之間的對話後來到這邊,自那次之後,我也前往了將近10次,如果你想要長時期待在這裡,建議可以預訂溫泉區裡的飯店,你不但可以順便拜訪知本森林遊樂區,也可以體驗到這裡特殊的氛圍,若你預算不足或是訂不到飯店,可以試試24小時的露天溫泉,我敢保證你絕對會有不虛此行的感覺(不會像某些飯店因為接了陸客團,住宿品質變差,而且他們很少洗露天的),特別是泡過南投東埔,台北北投,台中谷關,台南關子嶺的溫泉狂熱者,這裡會讓你有無限的收穫!!在泡完溫泉後,也可以參拜一下來自泰國的四面佛(聽說十分靈驗),就當作是遠來的客人請四面佛保佑身體平安吧!!
"
知本溫泉,“東遊季渡假溫泉”,"
是一個很有規模的溫泉,而且溫泉有熱的及冷的,有家庭的小朋友一定可以玩的很開心,而且價格不會貴,而且滿熱鬧的,溫泉是露天的池,且是大眾的,但依然有許多人去,最好是大家吃飯時間去,因為人會少一點,泡完溫泉再去知本夜市吃東西是不錯的選擇
"
知本溫泉,“富野溫泉”,"
溫泉(碳酸氫鈉泉 泡起來皮膚滑滑的)和其他設施spa 和蒸氣室 都不錯 尤其晚上泡一次 早上再去泡一次 都是一種不同的感受
"
知本溫泉,“心的服務”,"
泉質超讚的~日本客也愛還可以美麗肌膚,舒緩腸胃不適放在知本老爺,更是加分!!有美景又有好湯!!還可以吃到老爺的美食^0^
"
嘉明湖,“天使的眼淚”,"
嘉明湖-眾人稱作天使的眼淚,為一個隕石湖,此行為我第N次去了,這次主要帶朋友去,天氣相當的好,上山的人非常多,山屋都客滿到不行,彷彿是菜市場,這也是最令人詬病的地方,這路線太熱門了,如果能還這個地方清靜,我想這裡應該會更美!
"
池上飯包博物館,“池上飯包的小故事”,"
大家都知道池上的米好，煮出來的飯更是優質，再早期農業的社會～吃米飯是一件很重要的事情，不但讓你一天活力滿滿，也是農人在外的便當；而在池上吃便當又多了幾個選擇，無論是懷念古早氣息，亦或是火車賞的懷舊氣氛，都歡迎來到　“悟濤池上飯包創始店”　，雖然這裡假日陸客　台客　滿滿滿，但是相信總是能找到一個愜意的角落用餐的！我喜歡外頭兩個復古的火車，在內用餐讓人不小心掉入滿滿的回憶呀！喜歡採買小玩意兒，或是紀念品的也可以在這看看！如果喜歡靜謐氣氛的，就外帶吧：）
"
池上飯包博物館,"“沒有特色,排隊令人不耐”","
餐飲就是便當,且排隊等候令人不耐,品項時常售罄,令人氣結.雖有小的雜貨區可看,但是整體來說實在不需要特別一訪.
"
池上飯包博物館,“恐怖的人潮中很難好好享受便當”,"
假日來到這, 面對人山人海的旅客, 只能跟朋友分工, 一人排隊一人找位子才能節省時間.店內有三個結帳櫃台, 但是絕大部分的訪客都乖乖地只排某個櫃台, 導致於看起來大排長龍. 光是等一個便當就要至少半小時, 實在驚人.拜訪當天許多便當口味已賣完. 買了一個雞腿跟排骨的便當在一旁猛扒飯.米飯不知是否煮過頭,口感偏黏膩. 跟日本米飯比較起來, 少了一個咀嚼時會有的甜美味.但是想要來個初體驗, 來懷舊. 確實可以來這打個卡買個招牌便當. 如果沒有很愛吃便當的, 應該還有其他美食可以滿足你.
"
池上飯包博物館,“一定不能錯過的美味”,"
來台東一定要來吃的便當飯包,可以在大廳享用,也可以看好不好運可以排到火車裡面,享受好吃的便當大餐,米飯好吃配菜好吃主菜排骨或雞腿都是最棒的
"
池上飯包博物館,“熱食是所有人基本的期待”,"
有個寬闊的食堂，即使是必須半自助的取用便當（飯包），但是熱呼呼的便當，不就是一個旅人基本的期待嗎？內容，一樣是豐富，像是台東這個縣市的印象，給你滿滿，滿滿的滿足。
"
池上飯包博物館,“悟濤池上飯包創始店”,"
很復古傳統的景點，這裡有展示池上米文化，一方面也有提供精緻美食，也就是悟濤池上飯包啦，有多種口味可以挑選，不過也是用餐時間就是大排長龍,除了裡頭有用餐區，外面還有節火車車廂，坐在裡頭用餐也是別有一番滋味喔。
"
池上飯包博物館,“因為懷舊而雋永---池上飯包文化故事館”,"
池上飯包文化故事館,象徵已有七十多年歷史的池上便當。在二樓的故事館,可以看到陳年歲月照與創店基本介紹。除此之外,一樓的佈置與陳設我很喜歡,具有歷史的火車車廂內,你可以在裡頭許願,寫下心願卡,高掛在車廂內,眾人可以聆聽你的心願;你也可以和朋友、家人在火車車廂內,吃飯暢談聊天,那是在其他地方不會出現的特別情境,不一樣的感受,但很棒! 郵筒.鐵軌.具有歷史的火車車廂,因為懷舊而雋永的...池上飯包文化故事館。
"
鹿野龍田自行車道,“舒服的吹著風”,"
悠哉自在的騎乘著鐵馬自在的在田野間吹著涼風慢慢地欣賞在地的建築與農作物是到台東騎自行車的首選之地
"
